level,latitude,longitude,gh[gpm],u[m/s],v[m/s],w[m/s],u_norm,v_norm,w_norm,mag,mag_norm
9,32.94753,-97.12152,1283.27283,-14.7163,14.78594,0.53546,0.18194829411885566,0.46543808254334573,0.3926912080971776,20.868162947063645,0.5333806028245446
9,32.94742,-97.08952,1278.71033,-14.2163,15.47344,0.2251,0.1944766143868214,0.4825351391140865,0.36092239692998396,21.013833565858466,0.5371547917910467
9,32.94729,-97.05752,1270.05408,-15.0288,15.34844,0.17623,0.17411809395137706,0.47942658337395183,0.3559200067967814,21.481864371755538,0.5492810305495152
9,32.94716,-97.02552,1256.46033,-16.7163,14.59844,-0.14843,0.13183501304699272,0.4607752489331437,0.32268743097018937,22.19394439004703,0.5677303552694699
9,32.94702,-96.99352,1249.14783,-17.9663,13.72344,-0.18744,0.10051421237707836,0.4390153587522009,0.3186943219238167,22.608756597327506,0.5784777501033829
9,32.94686,-96.96151,1235.30408,-18.2788,13.59844,0.28095,0.09268401220959978,0.43590680301206625,0.3666392679948369,22.784008268434683,0.5830183563623939
9,32.9467,-96.92951,1230.27283,-18.2788,14.41094,0.3114,0.09268401220959978,0.45611241532294167,0.36975616546887047,23.2784598090939,0.5958291315527877
9,32.97496,-97.6336,1325.27283,-7.1538,8.84844,-0.0362,0.37143913817183744,0.3177816848869481,0.33417542451734156,11.378622733600055,0.2875155253837805
9,32.97499,-97.60159,1328.08533,-7.2788,9.41094,0.29947,0.368307058104846,0.3317701857175542,0.3685349967705053,11.901109335036798,0.3010526626775082
9,32.97502,-97.56958,1333.33533,-7.4038,10.09844,0.98883,0.36517497803785454,0.34886724228829497,0.4390986894700046,12.5607535459661,0.3181434248593662
9,32.97504,-97.53756,1316.39783,-7.8413,10.78594,1.14721,0.35421269780338455,0.36596429885903575,0.4553106507815787,13.384266067203685,0.33947986110948636
9,32.97504,-97.50555,1296.33533,-9.2163,10.16094,-0.15479,0.31975981706647877,0.3504215201583623,0.32203641396083454,13.718922964930593,0.3481505071286659
9,32.97504,-97.47354,1311.83533,-9.0913,8.22344,-1.90148,0.3228918971334702,0.30223890618627464,0.14324319067940178,12.405334631278594,0.31411666669871385
9,32.97503,-97.44152,1327.46033,-9.2163,8.84844,2.31579,0.31975981706647877,0.3177816848869481,0.5749278609689712,12.984527694440796,0.3291230151754808
9,32.975,-97.40951,1341.49158,-10.8413,12.72344,3.60747,0.2790427761955901,0.4141469128311234,0.7071457305669888,17.100688609658384,0.4357688799290526
9,32.97497,-97.3775,1327.71033,-8.9038,15.34844,0.40023,0.32759001723395736,0.47942658337395183,0.378848907755189,17.748590054607153,0.452555398069342
9,32.97493,-97.34548,1310.05408,-5.7163,13.53594,-0.44495,0.4074580589422389,0.4343525251419989,0.29233529832649735,14.70019516455819,0.37357434852928634
9,32.97488,-97.31347,1293.89783,-5.0913,11.84844,-0.13762,0.4231184592771961,0.3923870226501806,0.3237939551637625,12.896736230069994,0.32684842075882603
9,32.97482,-97.28146,1296.71033,-6.4038,10.34844,0.40617,0.390231618573786,0.35508435376856434,0.37945693307524675,12.176363945878917,0.30818425121481247
9,32.97476,-97.24944,1299.52283,-8.9038,10.03594,0.82128,0.32759001723395736,0.3473129644182276,0.4219480762754457,13.441437682108266,0.3409611239746761
9,32.97468,-97.21743,1300.64783,-11.4038,10.16094,0.67484,0.26494841589412865,0.3504215201583623,0.40695830727388677,15.288779060121184,0.38882400465674205
9,32.97459,-97.18542,1289.49158,-12.7788,10.53594,0.49381,0.23049553515722288,0.3597471873787664,0.3884278655752237,16.569478248867707,0.4220057182209822
9,32.97449,-97.1534,1277.33533,-13.1538,11.47344,0.63875,0.22109929495624858,0.38306135542977654,0.4032640928292933,17.46626123233304,0.44524052335563347
9,32.97439,-97.12139,1265.92908,-13.1538,13.34844,0.69232,0.22109929495624858,0.42968969153179687,0.4087475804379625,18.75320270929742,0.4785839687468713
9,32.97427,-97.08938,1258.61658,-13.2163,14.59844,0.64942,0.21953325492275286,0.4607752489331437,0.4043562864597675,19.702963798880617,0.5031913868712282
9,32.97415,-97.05736,1256.08533,-13.7163,15.03594,0.57648,0.20700493465478711,0.4716551940236151,0.39689006308518604,20.360469212766194,0.5202267348297459
9,32.97402,-97.02535,1248.89783,-14.9038,14.72344,0.25761,0.1772501740183685,0.4638838046732784,0.36425015840390285,20.951594277899236,0.5355422302749215
9,32.97387,-96.99334,1242.96033,-16.0288,14.03594,0.19359,0.1490614534154456,0.4467867481025376,0.35769699662105797,21.306513516098782,0.5447378545119465
9,32.97372,-96.96133,1234.92908,-16.5913,13.84844,0.7191,0.13496709311398414,0.44212391449233557,0.41148881243647206,21.623312210056998,0.5529458112380965
9,32.97356,-96.92931,1234.89783,-16.5288,14.66094,0.92299,0.13653313314747986,0.46232952680321104,0.4323592303668727,22.113260765063572,0.56563991829797
9,33.00182,-97.63365,1344.05408,-7.2788,8.78594,0.21185,0.368307058104846,0.31622740701688073,0.35956611149382817,11.41133434555749,0.28836305253748984
9,33.00185,-97.60163,1336.11658,-7.8413,9.41094,0.34237,0.35421269780338455,0.3317701857175542,0.37292629074870026,12.254345947071187,0.3102046916503691
9,33.00188,-97.5696,1329.92908,-8.2788,9.84844,0.88347,0.3432504175689145,0.3426501308080256,0.42831391712635364,12.896155206669157,0.32683336698801857
9,33.00189,-97.53758,1311.33533,-8.7788,10.53594,0.71319,0.33072209730094876,0.3597471873787664,0.4108838579513642,13.732516196957498,0.34850269500814013
9,33.0019,-97.50555,1303.99158,-9.2788,10.34844,-1.21346,0.318193777032983,0.35508435376856434,0.21366971941781066,13.952018672765602,0.35418979807098716
9,33.0019,-97.47353,1323.71033,-8.9038,8.41094,-1.02918,0.32759001723395736,0.30690173979647667,0.23253283490270063,12.29149208176127,0.31116711312461975
9,33.00188,-97.4415,1342.42908,-10.1538,9.41094,3.42058,0.296269216564043,0.3317701857175542,0.6880154524414674,14.26063861333005,0.3621858509755301
9,33.00186,-97.40948,1345.58533,-11.0288,12.41094,2.21527,0.27434465609510295,0.4063755234807867,0.5646385166638859,16.750321856504726,0.4266912063053532
9,33.00183,-97.37745,1333.49158,-8.5288,13.91094,-0.34867,0.33698625743493166,0.4436781923624029,0.3021906312920129,16.321037096106977,0.4155688412080869
9,33.00179,-97.34543,1315.39783,-6.3413,13.34844,-0.86662,0.3917976586072818,0.42968969153179687,0.24917266588394502,14.803511959937076,0.3762511896960187
9,33.00174,-97.3134,1297.74158,-5.2788,12.47344,-0.80875,0.41842033917670896,0.40792980135085405,0.2550963065020836,13.568585461871107,0.3442554035724863
9,33.00168,-97.28138,1284.55408,-5.2788,10.84844,-0.43407,0.41842033917670896,0.3675185767291031,0.29344898780162,12.072398131212374,0.30549059456768474
9,33.00161,-97.24936,1294.89783,-7.0288,9.78594,-0.26324,0.3745712182388289,0.34109585293795824,0.31093534561735553,12.05147071610764,0.3049483848905436
9,33.00153,-97.21733,1281.49158,-9.7163,9.59844,-0.34513,0.307231496798513,0.3364330193277562,0.3025529898160877,13.66219787737317,0.34668081336780776
9,33.00145,-97.18531,1275.58533,-11.4038,10.22344,-0.45349,0.26494841589412865,0.35197579802842965,0.29146113397745804,15.32223981843712,0.3896909414892455
9,33.00135,-97.15328,1263.67908,-11.8413,11.03594,-0.01512,0.25398613565965866,0.37218141033930513,0.3363331978753917,16.186679276120845,0.4120877562374163
9,33.00125,-97.12126,1260.61658,-11.9038,12.72344,0.4371,0.2524200956261629,0.4141469128311234,0.38262296390847683,17.429212153267283,0.44428061650148604
9,33.00113,-97.08923,1273.83533,-12.0288,13.97344,0.4744,0.2492880155591715,0.44523247023247026,0.3864410353627117,18.443809536904247,0.47056788213161405
9,33.00101,-97.05721,1270.02283,-12.2788,14.47344,0.59655,0.24302385542518862,0.457666693193009,0.3989444516665933,18.98960944243193,0.4847090452460645
9,33.00087,-97.02519,1257.46033,-12.3413,14.47344,0.35589,0.2414578153916929,0.457666693193009,0.3743102136994042,19.024058684089997,0.48560159275390047
9,33.00073,-96.99316,1251.55408,-12.2788,13.97344,0.15489,0.24302385542518862,0.44523247023247026,0.3537356195358331,18.60241774032881,0.47467727176910074
9,33.00058,-96.96114,1236.99158,-12.0913,13.66094,0.5184,0.24772197552567576,0.43746108088213354,0.39094492662239894,18.250741243401595,0.4655656639139139
9,33.00041,-96.92912,1243.52283,-11.9663,14.09844,0.81997,0.2508540555926672,0.44834102597260495,0.42181398314930507,18.510286246422556,0.4722902312619267
9,33.02868,-97.6337,1346.05408,-7.1538,8.72344,-0.20846,0.37143913817183744,0.3146731291468134,0.3165426902356661,11.283559520169158,0.2850525267762405
9,33.02871,-97.60166,1321.86658,-8.2163,9.84844,-0.18405,0.34481645760241025,0.3426501308080256,0.3190413262731426,12.827050733746242,0.32504293497503334
9,33.02873,-97.56963,1309.36658,-9.3413,10.22344,0.2839,0.3166277369994873,0.35197579802842965,0.3669412334315659,13.851325219400488,0.351580925232842
9,33.02875,-97.53759,1298.46033,-10.2163,11.09844,0.31221,0.2947031765305473,0.3737356882093725,0.3698390780125147,15.087929984186037,0.3836201936713964
9,33.02876,-97.50555,1317.80408,-9.4038,11.91094,-1.6075,0.3150616969659916,0.39394130052024795,0.17333532596401188,15.260602949215343,0.3880939880770119
9,33.02875,-97.47352,1340.14783,-8.3413,10.34844,-0.14278,0.3416843775354188,0.35508435376856434,0.3232657715523992,13.292399416659132,0.33709968244515925
9,33.02874,-97.44148,1349.33533,-10.4038,10.59844,2.60147,0.29000505643006014,0.3613014652488337,0.6041703985841405,15.077587042842763,0.3833522177719191
9,33.02872,-97.40945,1333.36658,-11.8413,12.91094,0.65662,0.25398613565965866,0.41880974644132546,0.4050932868477163,17.53111254878024,0.4469207600775143
9,33.02869,-97.37741,1323.46033,-10.7163,14.03594,-0.5864,0.28217485626258154,0.4467867481025376,0.2778563115382529,17.668915143086743,0.45049109591661396
9,33.02865,-97.34538,1308.71033,-9.9663,14.16094,-0.80157,0.3009673366645301,0.4498953038426723,0.25583125966673254,17.334989813625505,0.44183940414434697
9,33.0286,-97.31334,1296.17908,-9.6538,13.59844,-0.75387,0.3087975368320087,0.43590680301206625,0.2607138872368934,16.6937636514508,0.42522583631347893
9,33.02854,-97.2813,1284.21033,-9.8413,12.41094,-0.7317,0.3040994167315216,0.4063755234807867,0.2629832342647858,15.856166064455808,0.40352446923369745
9,33.02847,-97.24927,1274.05408,-10.8413,11.28594,-0.84711,0.2790427761955901,0.3783985218195745,0.25116973221295624,15.672390459840516,0.3987630158603975
9,33.02839,-97.21723,1269.52283,-12.0288,10.72344,-1.04015,0.2492880155591715,0.3644100209889684,0.23140993292272857,16.148253989088108,0.41109219312693135
9,33.02831,-97.1852,1261.99158,-12.4038,10.97344,-0.96942,0.2398917753581972,0.3706271324692378,0.2386499381226758,16.58946698993069,0.422523607734999
9,33.02821,-97.15316,1270.17908,-12.2163,11.53594,-0.2966,0.24458989545868434,0.3846156332998439,0.3075205771531927,16.80487634389495,0.42810466185380097
9,33.0281,-97.12113,1280.46033,-12.4038,12.78594,0.42783,0.2398917753581972,0.41570119070119077,0.38167407590899277,17.81902226926326,0.454380230624051
9,33.02799,-97.08909,1286.61658,-12.8413,13.59844,0.41972,0.22892949512372718,0.43590680301206625,0.3808439268609004,18.708092393453693,0.4774152028162987
9,33.02786,-97.05706,1271.77283,-13.0288,13.84844,0.3619,0.22423137502324,0.44212391449233557,0.37492540430101146,19.017357636738076,0.4854279749084566
9,33.02773,-97.02502,1262.02283,-12.4663,14.09844,-0.03647,0.23832573532470147,0.44834102597260495,0.33414778700279346,18.819563655528786,0.4803033185591065
9,33.02759,-96.99299,1250.02283,-11.0913,14.16094,-0.37389,0.27277861606160725,0.4498953038426723,0.2996090827108922,17.991357678221508,0.4588452792687882
9,33.02743,-96.96095,1240.58533,-9.4038,14.28594,-0.35227,0.3150616969659916,0.453003859582807,0.30182213109803846,17.106829930659273,0.43592799579025415
9,33.02727,-96.92892,1249.14783,-8.2788,14.53594,-0.09122,0.3432504175689145,0.45922097106307636,0.3285435132194327,16.7284309548744,0.42612403359692713
9,33.05553,-97.63374,1343.11658,-5.2788,9.41094,-0.7855,0.41842033917670896,0.3317701857175542,0.2574762035881683,10.81889695734274,0.27301355603337424
9,33.05557,-97.6017,1323.67908,-7.1538,10.72344,0.09322,0.37143913817183744,0.3644100209889684,0.3474230064907215,12.890993361335658,0.32669962842175404
9,33.05559,-97.56965,1300.92908,-9.6538,10.84844,0.88039,0.3087975368320087,0.3675185767291031,0.4279986447381755,14.548525403823579,0.3696447274275674
9,33.05561,-97.5376,1298.52283,-11.4038,11.72344,1.21934,0.26494841589412865,0.3892784669100459,0.46269396161251597,16.400380785493976,0.4176245617063143
9,33.05562,-97.50556,1327.71033,-10.3413,13.84844,-0.21912,0.29157109646355583,0.44212391449233557,0.31545152021684186,17.284958481234487,0.44054313929525235
9,33.05561,-97.47351,1359.14783,-8.6538,13.09844,-0.26005,0.3338541773679402,0.4234725800515275,0.31126187773368286,15.701114956464078,0.3995072405992082
9,33.0556,-97.44146,1345.46033,-9.8413,12.53594,0.67121,0.3040994167315216,0.4094840792209214,0.40658673624496255,15.951535983650603,0.40599541429962166
9,33.05558,-97.40942,1340.05408,-11.2163,14.16094,0.13181,0.2696465359946158,0.4498953038426723,0.3513731238477972,18.065297707198184,0.46076099599914466
9,33.05555,-97.37737,1327.33533,-11.1538,15.16094,-0.13465,0.27121257602811155,0.4747637497637498,0.3240979678237914,18.822313533306684,0.48037456531054096
9,33.05551,-97.34532,1315.80408,-10.7788,15.22344,-0.06414,0.28060881622908584,0.47631802763381714,0.33131545356744013,18.653143671059848,0.47599153300904434
9,33.05546,-97.31327,1302.30408,-10.7163,14.59844,-0.0091,0.28217485626258154,0.4607752489331437,0.33694941208864887,18.109489748018856,0.4619059702860152
9,33.0554,-97.28123,1280.21033,-11.2788,13.72344,0.10047,0.2680804959611201,0.4390153587522009,0.34816512493692,17.763846123362473,0.45295066848725396
9,33.05533,-97.24918,1278.80408,-12.2788,12.91094,-0.12765,0.24302385542518862,0.41880974644132546,0.3248144959787416,17.817900988783723,0.4543511792995681
9,33.05525,-97.21713,1279.21033,-13.0913,11.78594,-0.36732,0.2226653349897443,0.39083274478011326,0.3002815955648955,17.618894441933637,0.44919510651291233
9,33.05516,-97.18509,1278.30408,-13.0288,11.41094,-0.33039,0.22423137502324,0.3815070775597092,0.3040617933880829,17.322480730995203,0.4415153055578582
9,33.05507,-97.15304,1289.67908,-12.4038,11.66094,0.25192,0.2398917753581972,0.3877241890399786,0.3636677233750933,17.026310223004863,0.43384180576285203
9,33.05496,-97.121,1287.14783,-12.5288,12.28594,0.80505,0.23675969529120575,0.403266967740652,0.4202867545676111,17.56596870730732,0.44782385041938244
9,33.05485,-97.08895,1279.11658,-13.2163,12.91094,0.60762,0.21953325492275286,0.41880974644132546,0.4000775897630647,18.485999011089447,0.47166097179711886
9,33.05472,-97.0569,1274.08533,-13.9038,13.28594,0.50754,0.20230681455429997,0.4281354136617295,0.3898332843705761,19.237709140518785,0.4911370754889429
9,33.05459,-97.02486,1263.71033,-13.9663,13.72344,0.17008,0.20074077452080424,0.4390153587522009,0.3552904856320751,19.58109466628462,0.5000338720655222
9,33.05445,-96.99281,1248.27283,-12.9038,14.28594,-0.05755,0.22736345509023145,0.453003859582807,0.3319900136447433,19.25095966766592,0.4914803842067393
9,33.05429,-96.96076,1239.42908,-11.0288,15.09844,-0.16367,0.27434465609510295,0.47320947189368245,0.3211274468156977,18.698238091929944,0.4771598871157736
9,33.05413,-96.92872,1252.64783,-9.0913,15.72344,-0.24317,0.3228918971334702,0.4887522505943559,0.31298973419876286,18.164179936691333,0.4633229417272797
9,33.0824,-97.63379,1320.49158,-3.4663,10.22344,0.33281,0.4638355001480847,0.35197579802842965,0.3719477180113682,10.80021868388321,0.2725296195045979
9,33.08243,-97.60173,1304.08533,-7.1538,10.84844,1.43642,0.37143913817183744,0.3675185767291031,0.4849145233091727,13.073974425934908,0.331440496009212
9,33.08245,-97.56967,1299.24158,-10.8413,10.47344,1.55066,0.2790427761955901,0.35819290950869903,0.4966082627979606,15.153589593202001,0.3853213724948484
9,33.08247,-97.53762,1303.05408,-12.5913,11.28594,1.90107,0.23519365525771002,0.3783985218195745,0.5324766386231196,17.015503063926733,0.4335618024177069
9,33.08248,-97.50556,1331.17908,-11.4038,14.41094,1.38569,0.26494841589412865,0.45611241532294167,0.4797217414090833,18.429378255917914,0.47019398119042405
9,33.08247,-97.4735,1368.05408,-9.3413,15.28594,-0.22084,0.3166277369994873,0.4778723055038845,0.31527545901305415,17.915597050592538,0.45688239253666496
9,33.08246,-97.44144,1359.74158,-9.4038,14.78594,-0.31308,0.3150616969659916,0.46543808254334573,0.30583366515410987,17.525795137739113,0.4467829909498219
9,33.08244,-97.40938,1348.99158,-9.9038,15.47344,-0.15633,0.3025333766980259,0.4825351391140865,0.3218787777667455,18.37218111554804,0.46871205698439383
9,33.08241,-97.37733,1334.61658,-9.7163,15.72344,0.17471,0.307231496798513,0.4887522505943559,0.3557644178259922,18.48414387272778,0.4716129069039107
9,33.08237,-97.34527,1316.71033,-9.2788,15.22344,0.34267,0.318193777032983,0.47631802763381714,0.3729569990981982,17.831620162018368,0.45470663019749186
9,33.08232,-97.31321,1298.92908,-8.6538,14.66094,0.35737,0.3338541773679402,0.46232952680321104,0.37446170822359365,17.028186322697437,0.4338904137444639
9,33.08226,-97.28115,1284.33533,-8.4038,14.09844,0.44837,0.3401183375019231,0.44834102597260495,0.38377657423794675,16.419223505711223,0.41811275889618815
9,33.08219,-97.24909,1295.39783,-9.0288,13.47344,0.37553,0.3244579371669659,0.43279824727193156,0.37632058697986454,16.223249910375543,0.4130352670357089
9,33.08211,-97.21704,1296.39783,-10.5288,12.09844,0.15558,0.2868729763630687,0.39860413413045,0.3538062487396782,16.039079930282785,0.408263595764057
9,33.08203,-97.18498,1295.05408,-11.7163,10.91094,0.14619,0.25711821572665006,0.36907285459917044,0.3528450774003949,16.010673592628763,0.4075276142254356
9,33.08193,-97.15292,1294.74158,-11.7788,10.66094,0.65147,0.25555217569315436,0.36285574311890106,0.4045661268480029,15.900320257293563,0.40466846291486513
9,33.08182,-97.12086,1284.33533,-11.4038,11.41094,0.86472,0.26494841589412865,0.3815070775597092,0.4263946452827369,16.155616571397083,0.411282950722014
9,33.08171,-97.08881,1279.67908,-11.5288,12.28594,0.55399,0.2618163358271372,0.403266967740652,0.3945879604844959,16.85717817559333,0.4294597532082347
9,33.08158,-97.05675,1269.49158,-12.4038,12.72344,0.58375,0.2398917753581972,0.4141469128311234,0.3976342287546843,17.77866541493202,0.4533346224183617
9,33.08145,-97.02469,1258.08533,-13.2163,13.16094,0.5707,0.21953325492275286,0.42502685792159484,0.3962984155515271,18.660295438808035,0.47617682859678545
9,33.08131,-96.99263,1251.11658,-13.2788,13.59844,0.55191,0.21796721488925713,0.43590680301206625,0.3943750492613107,19.01443410995184,0.48535222907425085
9,33.08115,-96.96058,1250.49158,-12.5288,14.34844,0.54594,0.23675969529120575,0.4545581374528743,0.3937639531063031,19.056406018900837,0.48643968182875214
9,33.08099,-96.92852,1255.39783,-11.0913,15.41094,0.46186,0.27277861606160725,0.4809808612440192,0.38515742635370087,18.992822908488353,0.48479230313454413
9,33.10926,-97.63384,1294.74158,-5.1538,10.09844,1.97426,0.42155241924370035,0.34886724228829497,0.5399684522889492,11.508164381047049,0.290871827845745
9,33.10929,-97.60177,1303.27283,-10.0288,10.03594,1.81684,0.29940129663103443,0.3473129644182276,0.5238547576957684,14.303769737702016,0.36330333791328234
9,33.10932,-97.5697,1313.30408,-13.0913,9.59844,0.92104,0.2226653349897443,0.3364330193277562,0.43215962609513653,16.25916667007261,0.4139658365581197
9,33.10933,-97.53763,1325.30408,-13.5288,10.09844,1.29853,0.2117030547552743,0.34886724228829497,0.47079994226830296,16.932014057237843,0.43139868064012143
9,33.10934,-97.50556,1352.83533,-11.9038,13.78594,1.89198,0.2524200956261629,0.4405696366222682,0.5315461756333341,18.31207755673834,0.46715483020535065
9,33.10934,-97.47349,1370.71033,-9.2788,16.72344,0.55609,0.318193777032983,0.5136206965154334,0.3948029189309809,19.133186116318946,0.4884289820659575
9,33.10932,-97.44142,1357.58533,-8.5913,16.28594,-0.28233,0.3354202174014359,0.502740751424962,0.3089812709776413,18.41526507011235,0.4698283217967163
9,33.1093,-97.40935,1345.33533,-9.1538,16.41094,-0.24233,0.32132585709997447,0.5058493071650967,0.3130757175773569,18.79281059215199,0.47961017180479054
9,33.10927,-97.37728,1324.83533,-8.9038,15.78594,0.01537,0.32759001723395736,0.49030652846442324,0.33945418979602493,18.123845959412147,0.46227792624453046
9,33.10923,-97.34521,1305.80408,-8.4038,14.97344,0.16817,0.3401183375019231,0.47010091615354777,0.35509497580693866,17.171372718058976,0.4376002388141845
9,33.10918,-97.31314,1289.39783,-7.5288,14.41094,0.26256,0.36204289797086314,0.45611241532294167,0.36475684617061765,16.261210252536554,0.4140187838610924
9,33.10912,-97.28108,1291.02283,-6.6538,13.97344,0.22931,0.3839674584398032,0.44523247023247026,0.361353337434604,15.478458028812174,0.3937384086507236
9,33.10905,-97.24901,1311.83533,-6.7163,13.41094,0.0491,0.3824014184063074,0.4312439694018642,0.34290683189123516,14.998813559198608,0.3813112707691369
9,33.10897,-97.21694,1313.11658,-8.1538,11.91094,-0.15005,0.34638249763590595,0.39394130052024795,0.3225216058829009,14.435285280385004,0.366710782147571
9,33.10889,-97.18487,1300.92908,-10.3413,10.34844,-0.27457,0.29157109646355583,0.35508435376856434,0.30977559361798607,14.632432634681768,0.3718186850007193
9,33.10879,-97.1528,1285.33533,-11.2788,9.59844,0.37443,0.2680804959611201,0.3364330193277562,0.3762079896983724,14.814910654421782,0.3765465191681705
9,33.10868,-97.12073,1276.71033,-10.5288,10.91094,0.83434,0.2868729763630687,0.36907285459917044,0.42328491309025285,15.185531415106947,0.3861489551110342
9,33.10857,-97.08866,1261.77283,-9.8413,12.09844,0.7515,0.3040994167315216,0.39860413413045,0.41480531418224176,15.613717954849832,0.39724286634222467
9,33.10844,-97.05659,1262.64783,-10.0913,12.34844,0.5753,0.29783525659753873,0.40482124561071936,0.3967692769104944,15.957734056362764,0.40615600054437956
9,33.10831,-97.02453,1260.92908,-10.7163,12.59844,0.54769,0.28217485626258154,0.41103835709098874,0.3939430851450407,16.548708120566392,0.421467583697245
9,33.10817,-96.99246,1251.33533,-11.1538,12.66094,0.65619,0.27121257602811155,0.4125926349610561,0.40504927154676934,16.88600726754848,0.430206687913885
9,33.10801,-96.96039,1251.17908,-11.2788,12.84844,0.72874,0.2680804959611201,0.4172554685712581,0.4124755740670036,17.11212441110688,0.43606517080779744
9,33.10785,-96.92832,1256.96033,-11.0288,13.72344,0.71993,0.27434465609510295,0.4390153587522009,0.41157377220341623,17.62059970825341,0.44923928836222604
9,33.13612,-97.63388,1312.71033,-8.0913,9.53594,1.82196,0.34794853766940165,0.33487874145768887,0.5243788468605319,12.638149611996212,0.32014868426499116
9,33.13615,-97.6018,1324.46033,-11.9663,9.41094,0.46628,0.2508540555926672,0.3317701857175542,0.3856098627029694,15.230743396564726,0.38732035510221563
9,33.13618,-97.56972,1327.02283,-14.0913,9.16094,-0.31452,0.19760869445381282,0.3255530742372848,0.30568626507652014,16.810308748027207,0.42824541034452046
9,33.13619,-97.53764,1351.36658,-14.2163,9.22344,0.5005,0.1944766143868214,0.32710735210735215,0.38911266176902615,16.953628855604926,0.43195869977222323
9,33.1362,-97.50556,1364.74158,-12.7163,12.72344,1.73,0.2320615751907186,0.4141469128311234,0.5149657141277857,18.07161063999554,0.46092455816087075
9,33.1362,-97.47348,1357.67908,-9.5913,17.53594,1.00973,0.3103635768655045,0.5338263088263089,0.441238037818356,20.013040299926946,0.5112251778903286
9,33.13619,-97.4414,1336.64783,-8.1538,17.66094,0.03991,0.34638249763590595,0.5369348645664436,0.34196613278495047,19.4523738636625,0.49669883692229966
9,33.13616,-97.40932,1324.74158,-9.0288,17.16094,-0.17464,0.3244579371669659,0.5245006416059048,0.3200045448357257,19.391946530794684,0.495133221461394
9,33.13613,-97.37724,1322.61658,-9.3413,16.22344,-0.34012,0.3166277369994873,0.5011864735548947,0.3030658192527021,18.723663443300833,0.4778186340985719
9,33.13609,-97.34516,1301.92908,-8.9663,15.34844,-0.17713,0.3260239772004616,0.47942658337395183,0.3197496655348934,17.776403493409457,0.45327601815537316
9,33.13604,-97.31308,1298.89783,-8.2163,15.03594,5e-05,0.34481645760241025,0.4716551940236151,0.3378860167483338,17.134382900358563,0.4366418673663741
9,33.13598,-97.281,1298.86658,-7.8413,14.53594,-0.05193,0.35421269780338455,0.45922097106307636,0.33256528339200336,16.516120431218102,0.4206232672619908
9,33.13591,-97.24892,1313.77283,-8.4663,13.53594,-0.30956,0.33855229746842735,0.4343525251419989,0.3061939764548849,15.96858587249353,0.40643716091183113
9,33.13584,-97.21684,1309.96033,-10.2163,11.84844,-0.78393,0.2947031765305473,0.3923870226501806,0.2576369106172071,15.66438196573679,0.39855552329714317
9,33.13575,-97.18476,1290.30408,-12.2788,10.28594,-1.2674,0.24302385542518862,0.353530075898497,0.20814835817809413,16.067849696944517,0.4090089934070538
9,33.13565,-97.15268,1280.74158,-12.9663,9.47344,-0.33378,0.22579741505673573,0.3333244635876215,0.30371478903875704,16.06183084869219,0.4088530506997809
9,33.13555,-97.1206,1266.46033,-11.7163,11.16094,0.5408,0.25711821572665006,0.3752899660794398,0.39323781671823965,16.190451877992782,0.41218550080991734
9,33.13543,-97.08852,1276.42908,-9.9663,12.53594,0.32932,0.3009673366645301,0.4094840792209214,0.3715904775455431,16.018282649397843,0.4077247577423709
9,33.13531,-97.05644,1275.71033,-9.2163,12.53594,0.26549,0.31975981706647877,0.4094840792209214,0.36505676438404683,15.561505785549803,0.3958900980563504
9,33.13517,-97.02436,1258.02283,-9.2788,12.47344,0.20712,0.318193777032983,0.40792980135085405,0.3590819431834118,15.547531430037376,0.3955280356251935
9,33.13503,-96.99228,1259.11658,-9.3413,12.47344,0.16745,0.3166277369994873,0.40792980135085405,0.3550212757681438,15.58443552478241,0.39648418607171315
9,33.13488,-96.9602,1253.99158,-9.4038,12.34844,0.3527,0.3150616969659916,0.40482124561071936,0.3739836815830769,15.52545722880972,0.394956113796296
9,33.13471,-96.92812,1260.49158,-9.5288,12.72344,0.59297,0.3119296168990002,0.4141469128311234,0.39857799869591876,15.907091761051106,0.4048439062196289
9,33.16298,-97.63393,1326.64783,-9.0913,10.03594,0.83353,0.3228918971334702,0.3473129644182276,0.42320200054660867,13.567114639248096,0.34421729593924233
9,33.16302,-97.60184,1339.58533,-11.6538,9.66094,-0.73753,0.2586842557601458,0.33798729719782356,0.2623864686728773,15.155486353941269,0.385370515784782
9,33.16304,-97.56975,1343.39783,-13.8413,9.09844,-0.81971,0.2038728545877957,0.32399879636721746,0.2539744281337615,16.58418284413495,0.4223867004785827
9,33.16306,-97.53766,1366.39783,-14.2788,8.47344,-0.01207,0.19291057435332568,0.308456017666544,0.33664539942862,16.603718275088266,0.4228928451532595
9,33.16306,-97.50556,1353.39783,-13.5288,11.41094,1.90704,0.2117030547552743,0.3815070775597092,0.5330877347781271,17.80097701490567,0.45391269502588016
9,33.16306,-97.47347,1341.89783,-11.2163,17.66094,1.63216,0.2696465359946158,0.5369348645664436,0.5049506977448812,20.985188434684115,0.5364126233365109
9,33.16305,-97.44138,1343.92908,-8.9038,19.47344,0.24878,0.32759001723395736,0.5820089227983966,0.3633463093170156,21.4138836123203,0.5475197128979694
9,33.16303,-97.40929,1339.99158,-9.2788,18.34844,-0.08598,0.318193777032983,0.5540319211371844,0.3290798857239954,20.561341698293912,0.5254311523356564
